nohup: ignoring input

Sample:  72%|███████▏  | 2166/3000 [14:39,  2.38it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  72%|███████▏  | 2167/3000 [14:40,  2.30it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  72%|███████▏  | 2168/3000 [14:40,  2.74it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  72%|███████▏  | 2169/3000 [14:40,  2.50it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  72%|███████▏  | 2170/3000 [14:41,  2.93it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  72%|███████▏  | 2171/3000 [14:41,  2.63it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  72%|███████▏  | 2172/3000 [14:42,  2.45it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  72%|███████▏  | 2173/3000 [14:42,  2.34it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  72%|███████▏  | 2174/3000 [14:42,  2.78it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  72%|███████▎  | 2175/3000 [14:43,  2.54it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2176/3000 [14:43,  2.97it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2177/3000 [14:43,  2.64it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2178/3000 [14:44,  2.43it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2179/3000 [14:44,  2.32it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2180/3000 [14:45,  2.74it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2181/3000 [14:45,  2.51it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2182/3000 [14:46,  2.37it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2183/3000 [14:46,  2.28it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2184/3000 [14:46,  2.71it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2185/3000 [14:47,  2.50it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2186/3000 [14:48,  1.71it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2187/3000 [14:48,  1.81it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2188/3000 [14:49,  1.88it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2189/3000 [14:49,  1.94it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2190/3000 [14:50,  1.98it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2191/3000 [14:50,  2.03it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2192/3000 [14:51,  2.06it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2193/3000 [14:51,  2.06it/s, step size=5.51e-01, acc. prob=0.934]
Sample:  73%|███████▎  | 2194/3000 [14:52,  2.08it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2195/3000 [14:52,  2.08it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2196/3000 [14:52,  2.51it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2197/3000 [14:53,  2.38it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2198/3000 [14:53,  2.27it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2199/3000 [14:54,  2.21it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2200/3000 [14:54,  2.19it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2201/3000 [14:55,  2.17it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2202/3000 [14:55,  2.16it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2203/3000 [14:56,  2.15it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  73%|███████▎  | 2204/3000 [14:56,  2.12it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▎  | 2205/3000 [14:56,  2.52it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▎  | 2206/3000 [14:57,  2.34it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▎  | 2207/3000 [14:57,  2.20it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▎  | 2208/3000 [14:58,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▎  | 2209/3000 [14:58,  2.08it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▎  | 2210/3000 [14:59,  2.04it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▎  | 2211/3000 [14:59,  2.02it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▎  | 2212/3000 [15:00,  2.01it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2213/3000 [15:00,  2.00it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2214/3000 [15:01,  2.00it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2215/3000 [15:01,  1.98it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2216/3000 [15:02,  1.99it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2217/3000 [15:02,  1.98it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2218/3000 [15:03,  1.98it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2219/3000 [15:03,  1.99it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2220/3000 [15:04,  1.98it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2221/3000 [15:04,  1.98it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2222/3000 [15:05,  1.48it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2223/3000 [15:06,  1.60it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2224/3000 [15:06,  2.00it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2225/3000 [15:07,  2.05it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2226/3000 [15:07,  2.07it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2227/3000 [15:08,  2.10it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2228/3000 [15:08,  2.12it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2229/3000 [15:08,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2230/3000 [15:09,  2.14it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2231/3000 [15:09,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2232/3000 [15:10,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2233/3000 [15:10,  2.14it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2234/3000 [15:11,  2.14it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  74%|███████▍  | 2235/3000 [15:11,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2236/3000 [15:12,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2237/3000 [15:12,  2.11it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2238/3000 [15:13,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2239/3000 [15:13,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2240/3000 [15:13,  2.57it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2241/3000 [15:14,  2.39it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2242/3000 [15:14,  2.30it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2243/3000 [15:15,  2.24it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2244/3000 [15:15,  2.21it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2245/3000 [15:16,  2.19it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2246/3000 [15:16,  2.17it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2247/3000 [15:17,  2.15it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2248/3000 [15:17,  2.60it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▍  | 2249/3000 [15:17,  2.42it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2250/3000 [15:18,  2.30it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2251/3000 [15:18,  2.25it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2252/3000 [15:19,  2.20it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2253/3000 [15:19,  2.15it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2254/3000 [15:20,  2.15it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2255/3000 [15:20,  2.12it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2256/3000 [15:21,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2257/3000 [15:21,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2258/3000 [15:21,  2.57it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2259/3000 [15:22,  2.41it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2260/3000 [15:22,  2.31it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2261/3000 [15:22,  2.75it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2262/3000 [15:23,  2.52it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2263/3000 [15:23,  2.37it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  75%|███████▌  | 2264/3000 [15:24,  2.29it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2265/3000 [15:24,  2.24it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2266/3000 [15:25,  2.20it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2267/3000 [15:25,  2.16it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2268/3000 [15:26,  2.15it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2269/3000 [15:26,  2.12it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2270/3000 [15:27,  2.11it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2271/3000 [15:27,  2.10it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2272/3000 [15:28,  2.10it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2273/3000 [15:28,  2.10it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2274/3000 [15:29,  2.12it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2275/3000 [15:29,  2.12it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2276/3000 [15:30,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2277/3000 [15:30,  2.10it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2278/3000 [15:31,  2.12it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2279/3000 [15:31,  2.56it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2280/3000 [15:31,  2.40it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2281/3000 [15:32,  2.28it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2282/3000 [15:32,  2.70it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2283/3000 [15:32,  3.10it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2284/3000 [15:32,  3.53it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2285/3000 [15:33,  2.95it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2286/3000 [15:33,  2.61it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▌  | 2287/3000 [15:34,  2.43it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▋  | 2288/3000 [15:34,  2.34it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▋  | 2289/3000 [15:35,  2.28it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▋  | 2290/3000 [15:35,  2.70it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▋  | 2291/3000 [15:35,  2.49it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▋  | 2292/3000 [15:36,  2.34it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▋  | 2293/3000 [15:36,  2.28it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▋  | 2294/3000 [15:37,  2.21it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  76%|███████▋  | 2295/3000 [15:37,  2.65it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2296/3000 [15:37,  2.47it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2297/3000 [15:38,  2.35it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2298/3000 [15:38,  2.27it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2299/3000 [15:39,  2.21it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2300/3000 [15:39,  2.17it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2301/3000 [15:40,  2.14it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2302/3000 [15:40,  2.57it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2303/3000 [15:41,  2.42it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2304/3000 [15:41,  2.30it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2305/3000 [15:42,  2.24it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2306/3000 [15:42,  2.19it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2307/3000 [15:42,  2.15it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2308/3000 [15:43,  2.15it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2309/3000 [15:43,  2.14it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2310/3000 [15:44,  2.15it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2311/3000 [15:44,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2312/3000 [15:45,  2.11it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2313/3000 [15:45,  2.10it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2314/3000 [15:46,  2.10it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2315/3000 [15:46,  2.10it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2316/3000 [15:47,  2.10it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2317/3000 [15:47,  2.11it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2318/3000 [15:47,  2.56it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2319/3000 [15:48,  2.41it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2320/3000 [15:48,  2.31it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2321/3000 [15:49,  2.24it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2322/3000 [15:49,  2.20it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2323/3000 [15:50,  2.17it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  77%|███████▋  | 2324/3000 [15:50,  2.16it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2325/3000 [15:51,  2.14it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2326/3000 [15:51,  2.12it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2327/3000 [15:52,  2.11it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2328/3000 [15:52,  2.11it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2329/3000 [15:53,  1.81it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2330/3000 [15:53,  1.89it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2331/3000 [15:54,  1.95it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2332/3000 [15:54,  2.00it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2333/3000 [15:56,  1.34it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2334/3000 [15:56,  1.50it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2335/3000 [15:57,  1.64it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2336/3000 [15:57,  2.05it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2337/3000 [15:57,  2.06it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2338/3000 [15:58,  2.06it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2339/3000 [15:58,  2.07it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2340/3000 [15:59,  2.08it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2341/3000 [15:59,  2.48it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2342/3000 [15:59,  2.30it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2343/3000 [16:00,  2.22it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2344/3000 [16:00,  2.17it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2345/3000 [16:01,  2.12it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2346/3000 [16:01,  2.07it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2347/3000 [16:02,  2.04it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2348/3000 [16:02,  2.03it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2349/3000 [16:03,  2.02it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2350/3000 [16:03,  2.02it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2351/3000 [16:04,  2.01it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2352/3000 [16:04,  2.00it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2353/3000 [16:05,  2.00it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2354/3000 [16:05,  2.41it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  78%|███████▊  | 2355/3000 [16:06,  2.27it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▊  | 2356/3000 [16:06,  2.18it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▊  | 2357/3000 [16:07,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▊  | 2358/3000 [16:07,  2.08it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▊  | 2359/3000 [16:08,  2.05it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▊  | 2360/3000 [16:08,  2.01it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▊  | 2361/3000 [16:09,  2.02it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▊  | 2362/3000 [16:09,  2.00it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2363/3000 [16:09,  2.40it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2364/3000 [16:10,  2.27it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2365/3000 [16:10,  2.18it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2366/3000 [16:11,  2.10it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2367/3000 [16:11,  2.07it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2368/3000 [16:12,  2.05it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2369/3000 [16:12,  2.04it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2370/3000 [16:13,  2.04it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2371/3000 [16:13,  2.44it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2372/3000 [16:14,  2.29it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2373/3000 [16:14,  2.19it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2374/3000 [16:15,  2.12it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2375/3000 [16:15,  2.06it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2376/3000 [16:15,  2.48it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2377/3000 [16:16,  2.30it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2378/3000 [16:16,  2.19it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2379/3000 [16:17,  2.13it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2380/3000 [16:17,  2.54it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2381/3000 [16:17,  2.93it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2382/3000 [16:18,  2.55it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2383/3000 [16:18,  2.93it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  79%|███████▉  | 2384/3000 [16:18,  3.29it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2385/3000 [16:19,  2.76it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2386/3000 [16:19,  2.49it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2387/3000 [16:20,  2.32it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2388/3000 [16:20,  2.21it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2389/3000 [16:21,  2.15it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2390/3000 [16:21,  2.54it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2391/3000 [16:21,  2.33it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2392/3000 [16:22,  2.21it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2393/3000 [16:22,  2.14it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2394/3000 [16:23,  2.53it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2395/3000 [16:23,  2.34it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2396/3000 [16:24,  2.20it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2397/3000 [16:24,  2.12it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2398/3000 [16:25,  2.07it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|███████▉  | 2399/3000 [16:25,  2.05it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2400/3000 [16:26,  2.05it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2401/3000 [16:26,  2.08it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2402/3000 [16:26,  2.52it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2403/3000 [16:27,  2.37it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2404/3000 [16:27,  2.80it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2405/3000 [16:28,  2.55it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2406/3000 [16:28,  2.98it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2407/3000 [16:28,  2.67it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2408/3000 [16:29,  2.48it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2409/3000 [16:29,  2.92it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2410/3000 [16:29,  3.33it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2411/3000 [16:30,  2.85it/s, step size=5.51e-01, acc. prob=0.932]
Sample:  80%|████████  | 2412/3000 [16:30,  3.26it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2413/3000 [16:30,  2.83it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2414/3000 [16:31,  2.58it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  80%|████████  | 2415/3000 [16:31,  3.01it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  81%|████████  | 2416/3000 [16:31,  3.40it/s, step size=5.51e-01, acc. prob=0.932]
Sample:  81%|████████  | 2417/3000 [16:32,  2.87it/s, step size=5.51e-01, acc. prob=0.932]
Sample:  81%|████████  | 2418/3000 [16:32,  2.60it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  81%|████████  | 2419/3000 [16:33,  2.43it/s, step size=5.51e-01, acc. prob=0.933]
Sample:  81%|████████  | 2420/3000 [16:33,  2.85it/s, step size=5.51e-01, acc. prob=0.933]
