-4.46703128,2.52691938,0.03390601,-1.66017809,0.26441405,0.14615653,0.08756299,-0.26726047,-0.08675896,0.08720311,0.20372579,-0.01713159,0.08880693,-0.09704143,0.19155432,0.01325924,-0.09626666,0.02244724,0.04071435,0.01386097
5.15567913,-2.36936940,-0.56039323,2.62181718,-3.59019216,0.44071566,0.91348651,-0.27187823,0.42218384,-0.42558605,0.14834388,-0.25456841,0.32083292,-0.03837790,-0.04473033,0.18018679,0.23871418,-0.27640595,0.05449733,-0.03281679
-2.67822958,3.04630058,1.14021474,0.42356183,1.13440819,-0.72841162,-0.31763313,0.06512666,0.13285502,-0.20304890,-0.08119488,0.13889774,-0.06089924,-0.10425704,0.05730933,0.03118143,0.03488388,0.09043641,0.00023942,-0.01205568
1.30238056,1.95610916,-0.05117231,-0.65656302,1.62801389,0.80190581,-0.20892612,-0.01004481,-0.01250888,-0.06703046,0.08420427,-0.23711115,0.09607946,-0.04660216,0.03644498,0.18092283,-0.09777943,-0.03640480,0.01175634,-0.08152081
-2.01840451,0.13884483,-0.94267090,2.32117704,-1.14483401,-0.14501355,0.00479336,-0.16628479,0.25171277,0.00953503,-0.14443891,0.07750860,0.13152176,-0.07392207,-0.03871031,-0.14397573,0.03769438,-0.07042515,-0.01922895,0.05632953
1.48386090,-3.16349981,-4.80528833,-8.63842772,-3.29041068,-0.30910018,-0.09634093,-0.55803782,0.70404752,0.57202464,-0.46997200,0.31213999,-0.50664720,-0.15320228,0.33667587,-0.40360623,0.42364377,0.15165518,0.12037019,-0.06641248
-1.40283810,0.46039762,2.50581586,4.30134663,-2.14910197,0.22943014,-0.62807671,-0.02302876,-0.20567136,0.14474344,0.07811996,-0.20851052,-0.10515861,-0.11522808,0.00859858,-0.09670335,0.15629600,0.04630803,-0.19316146,-0.03976557
6.97789303,8.99813627,-0.01400576,1.11081441,0.91841774,-0.21340226,0.15826376,0.08965937,-0.12264647,0.16040476,0.09905961,0.61049697,-0.01840309,0.27762524,-0.19998312,0.05359673,-0.08969243,0.01296976,-0.03514438,-0.19663864
5.15538027,-11.29123140,7.33041010,1.41673187,-0.20701606,0.07390550,0.08967251,0.02701412,-0.24770599,0.40123105,0.46215048,0.67992460,0.22697896,-0.65558130,0.05567323,-0.09838355,-0.36882359,0.15087235,0.18957426,0.23263808
-1.34224198,-3.06378231,-3.43179980,-1.34224737,1.76936526,0.04550055,0.39792136,0.17707991,0.09070173,0.07487000,-0.31461312,0.03608788,-0.15542426,0.19914437,0.12513944,-0.11938619,-0.00623552,-0.09143450,-0.04870233,-0.13914490
-2.00509850,3.30521336,2.07496920,0.28676028,0.53999609,-0.15632833,-0.25170833,-0.12681688,-0.13876595,-0.14010482,0.06835425,-0.07302167,-0.03851549,-0.09995519,-0.02642213,-0.00678585,0.01461056,0.10127724,0.05536879,0.01139778
-3.84462116,-0.07863103,-3.02619201,0.95546613,-0.20739482,0.20981476,0.31395331,0.59055783,-0.30740145,0.23674563,-0.26227469,0.16892906,-0.11971738,0.05309588,-0.11587073,-0.13168623,-0.02856534,0.03165917,0.02616004,0.15928549
0.92114958,0.51833511,3.79488166,-0.68031089,0.30854461,-0.53060222,0.03784168,-0.20040336,0.15331773,-0.46121605,0.01821939,-0.15673588,-0.05815273,-0.01516067,0.05934380,-0.07209387,0.02839347,0.03415239,0.00656671,0.03362781
4.91711025,-2.35498940,-2.16650648,-2.32139463,0.52671040,0.31625285,-0.23233334,0.17205826,0.32004808,-0.23217993,0.38809364,-0.28688995,0.19076318,0.04584628,-0.07299125,0.10777522,0.00978600,0.07547795,0.02944502,0.02556813
-6.30010421,2.20070086,-0.46200031,1.01380939,1.13690919,-0.00543846,-0.10943478,-0.30445879,0.05748404,0.32495962,-0.09711667,0.24837153,0.14891514,-0.06240084,0.03881489,0.09949017,0.04199846,0.04641869,-0.06546847,0.01637153
-2.15009226,-0.17001261,2.64959439,2.44881608,-0.62633149,-0.04303687,-0.05230649,-0.13259494,-0.18277909,-0.08078079,0.10755928,-0.21979425,-0.19418799,0.01573573,-0.26071949,-0.08553984,0.03899568,0.10135079,0.09896418,0.03899736
-0.32738538,2.28666097,-1.66890165,-0.50533533,0.09039536,0.58207063,-0.22468817,-0.17681660,0.19271528,0.04563884,0.06578346,-0.02388262,0.26757733,-0.25289987,0.12272920,-0.07197321,-0.12125258,-0.04837083,0.00721497,-0.05182345
-1.98537995,1.55163188,-1.45089302,-2.90709924,-2.73996237,0.57693164,0.51364088,0.53964761,-0.35453100,-0.00484609,-0.20099282,0.03241564,0.16164790,-0.14772883,0.02282248,-0.05538441,-0.07493638,-0.00487353,-0.03138568,0.12750634
0.94808182,-3.96408335,-0.46795870,0.24832389,2.70667593,-0.31208636,-0.15166751,0.25564546,0.40430839,-0.17855341,-0.06284065,-0.06698488,0.15370331,0.13595385,-0.02927664,0.14287365,-0.01559667,-0.04731267,-0.10436485,-0.04928623
2.86093131,-9.25845427,4.32356224,0.96674667,0.28799089,0.21973637,1.20461245,-0.22779795,0.13350392,-0.02899815,-0.54618555,0.55588208,0.50616322,-0.12487931,-0.06561690,0.12039881,-0.00090609,-0.08002357,0.10998416,-0.32470515
-2.93590802,0.04902083,-3.33590104,1.27470387,-0.26632746,-0.19393010,-0.07195590,0.25001376,0.09233195,0.16010211,0.25274466,0.12396711,0.04219565,-0.01523515,-0.17421252,-0.07662403,-0.03163532,-0.06366064,0.03570940,0.06553473
-1.69190468,3.59096757,1.77079979,-3.75585445,-1.75679404,-1.00054001,-0.05870785,0.02175660,-0.05330441,-0.55065254,0.16437546,0.10982916,-0.07822540,-0.11054619,0.05719657,0.26991730,-0.16216800,-0.01752062,-0.00210651,-0.04241235
1.61619496,-0.22668678,1.08300452,0.93421279,2.64784417,0.43093198,-0.23936300,-0.05806582,0.25115241,0.05475081,-0.10797688,-0.24341533,-0.18170607,-0.04935939,-0.08482296,0.09120695,0.00507196,-0.08307315,0.01248923,0.01117281
0.18433099,2.91892806,-0.35002290,-0.27142666,2.03096550,0.10043167,0.34312383,0.43488038,0.09500112,-0.00763747,-0.50495701,0.01479893,-0.33701596,-0.11380874,0.13968141,0.06290733,0.13104677,0.02189541,0.03452511,0.00555657
-2.07465401,-2.63295996,-1.69230060,-1.45069557,-3.01571223,-0.26559315,-0.08864006,-0.09389008,0.23729821,0.03874257,0.13023264,0.08242195,0.31286965,0.20161069,-0.04622574,-0.10154074,-0.02886555,-0.16343524,-0.06860284,0.00743535
-3.69353212,-2.09668934,3.94263256,-0.95705466,0.95499388,-0.00125338,-0.78860662,0.13169983,-0.32824091,0.07965011,-0.02013421,-0.19485592,0.17815636,0.25950871,0.02890320,-0.01862619,-0.01508320,0.04047726,-0.01392891,-0.03469976
1.66210126,2.09149644,-1.96607241,2.22684711,0.39360703,0.42804574,0.13791999,-0.29370471,0.33704524,-0.02092316,-0.06926518,-0.04534265,-0.06138662,-0.20853394,-0.15704677,0.00533475,-0.01671176,-0.04649672,0.06080757,0.05681172
-4.46213846,1.65545909,0.97490285,1.32202836,-0.81177905,0.00308189,0.19923702,-0.10204184,-0.22728095,-0.02510114,0.07125652,-0.00513403,0.09939228,-0.03947176,-0.13446910,-0.00818000,0.14056834,-0.01939820,-0.01368383,0.02623800
13.06769446,9.28500564,3.64552824,-1.14962580,2.66553769,-0.68311563,0.11064493,-0.12739217,-0.27309901,1.41366568,-0.04293689,0.04045634,0.43829222,1.10857315,0.20329515,-0.01284519,0.14426546,-0.33072781,-0.10672734,0.20010852
2.98589181,0.37310914,-0.24707985,0.82083365,-4.95737712,0.21871509,0.00422517,0.57057448,-0.12403758,-0.23179632,-0.12092330,-0.07212218,-0.06142907,-0.14565195,0.08670072,-0.18253547,-0.04714805,-0.03782555,-0.10643355,0.01443921
-2.31545721,-2.28473068,-3.93235870,0.23141910,2.90238673,-0.10281629,0.29026411,-0.20450348,0.37688022,0.15124818,0.26043825,-0.07787542,-0.19065317,0.26068585,-0.11667101,0.08659915,-0.08303545,-0.00311741,-0.05314646,-0.02851996
-0.23051041,-1.70390744,-2.92468052,5.98210152,-4.56666401,-0.10817267,0.54584031,0.43847855,0.08784025,0.17687626,0.15669948,-0.04475491,-0.15327669,0.09371986,0.29658873,0.22645074,0.11140197,-0.06624937,0.00184711,0.02665786
2.22808704,-1.18191462,1.16849655,-1.88929152,1.21670970,0.69030962,-0.45201992,0.16201294,0.14679872,0.03381330,-0.20927966,-0.24301379,0.07926837,-0.03742097,0.19839656,-0.08334733,-0.00053031,-0.08035577,0.06757690,-0.01711311
-0.91331822,0.11513972,-1.59462421,0.64008165,-0.66157214,0.21464838,-0.05907373,0.19531600,0.04942572,-0.02569541,-0.03093538,-0.06620717,0.09163217,-0.10310452,-0.06001961,-0.12261898,-0.04897983,-0.04969965,0.00172169,0.01666548
-5.25896373,1.30034259,2.65382335,-0.35641007,1.97167803,-0.56882219,0.07708561,-0.45622226,0.04203362,-0.05180971,0.22291004,-0.03996894,-0.28066910,0.15953765,0.11477190,0.02463195,0.01231431,0.16438998,-0.03378996,0.01941711
-2.54990471,1.20767595,-0.95765627,-0.69660227,1.19114146,0.54110571,0.23826572,0.11287464,-0.08495677,0.10762022,-0.04167742,-0.14808304,-0.06344918,-0.07679623,0.06433861,0.04836024,-0.01256198,-0.01216435,0.03813085,-0.00729921
-3.71264561,-0.46887009,1.94712729,1.94644309,-1.13328193,-0.29195417,-0.44339587,-0.10525759,-0.08044628,0.01838901,0.11771380,-0.05006191,0.09950565,0.10614450,-0.11284860,-0.11301158,0.07134719,-0.03607816,-0.03951418,-0.02616819
2.49181946,-1.59287626,-2.26355071,-6.30241730,-2.42409940,-0.43269811,-0.55861478,0.20183380,0.35101637,-0.14735800,-0.01662418,-0.05019388,-0.01575958,-0.00976575,-0.10549199,0.29388002,-0.01523212,0.00882656,0.03605287,0.08279671
1.28396574,3.17306058,0.45807097,2.61188918,0.42712108,0.80112903,0.16462751,-0.50844270,0.25933025,0.02559137,-0.42072639,0.00215826,0.00241235,-0.20835489,-0.06784066,-0.01710364,0.08247819,0.06735686,-0.00068617,0.07587156
-5.75585032,2.40108279,0.32501251,-1.51776417,-0.74857602,-0.29577095,-0.27719018,-0.19911143,-0.20948359,0.06010900,0.38776144,0.11037987,0.17405160,-0.03391585,0.03678799,0.01950775,-0.13144078,-0.04964431,0.03173497,0.00783583
0.68718706,-2.92684644,-5.83848601,-0.76940522,-0.91159433,0.29364070,0.63453418,0.51420474,0.00825613,-0.19152228,0.15353807,-0.07329195,0.45891572,0.13345844,-0.06019524,0.04001660,0.02486320,0.23058793,-0.17418741,0.01004904
4.94835400,2.17524778,0.82278336,2.02380254,-0.18693722,0.73298190,-0.03399620,-0.11942012,0.16954460,-0.08155659,-0.40189993,0.04038099,-0.15798784,-0.00825829,-0.04874272,-0.19204056,-0.03348384,0.04601276,0.10786026,0.06360108
-1.10165577,-3.50195983,-0.09748510,0.14589383,1.13445526,0.17537057,0.37460562,0.16053136,0.00747054,0.00501631,0.00683371,-0.15653094,-0.15074107,0.20177516,-0.17086327,-0.05416474,-0.02671298,0.00656383,0.04260763,-0.07839569
1.39240728,5.19156700,-0.51021319,-0.65187217,0.07964433,-0.05195523,-0.02079818,0.07251089,0.17200372,-0.13439231,-0.12895118,0.26950759,0.15860988,-0.20499853,0.19286435,-0.10434938,-0.10373619,0.07306410,0.02676179,-0.07274653
0.54967430,-0.08612698,-3.05679926,0.59560283,-3.50354696,0.17877244,-0.00506533,0.40760326,-0.07230143,0.00091837,0.30646323,-0.07708928,-0.04976786,-0.15975765,-0.12535057,-0.19260165,-0.14457852,-0.02123026,0.09340053,0.08004120
-5.09772417,-1.29098349,3.29195203,0.78576699,1.50505948,-0.10984113,-0.33111049,-0.26276994,-0.11681208,0.14276043,-0.05347409,-0.01930551,0.13776345,0.27825858,-0.06057382,0.00739455,0.05728028,0.09675855,-0.00680989,-0.09547417
-4.91240252,1.71918217,-0.48494142,0.69810183,0.78883521,-0.05823732,-0.07958962,0.13063565,-0.10569530,0.15276192,-0.08183914,0.13101119,0.02417077,-0.03008387,-0.03681044,0.03264879,0.02372803,0.03124974,-0.02798709,0.02160247
-0.50360518,-1.94350936,-0.92370713,-1.45446249,0.89995811,0.23287386,0.20141918,-0.38141498,0.37227789,-0.07581230,0.25317325,-0.23397595,0.09310837,0.04863565,0.05289138,-0.00085223,-0.12660083,-0.07169126,-0.06449527,-0.12343231
2.10654852,-0.34088448,3.98925876,-1.39751151,-0.86087810,0.62294012,-0.37433585,0.11133498,-0.37237832,-0.19075351,-0.05464291,-0.31104863,0.02669118,-0.00552911,-0.05593882,-0.07602299,-0.04951446,0.03450159,0.08972470,0.07369628
-1.14162848,2.42814913,-3.13171730,1.22261585,1.14415499,-0.21951168,0.05344401,0.12625507,0.28976717,0.09494023,-0.23128608,0.25261906,-0.10152840,-0.27609537,-0.04188852,0.01812734,0.01987571,-0.04798454,0.00724639,0.02181956
-3.35704893,4.02047067,0.55394614,-1.70136223,0.04395723,0.52501562,0.35056334,0.25693907,-0.58024583,-0.09911620,0.04580736,-0.07532217,0.17314742,-0.15003671,0.10888234,0.23690709,-0.15448963,0.08406285,-0.01744022,0.00856769
3.72199382,-8.18633369,4.00592038,-0.30808855,4.14058342,-0.05633332,0.35084575,0.31150797,0.05814810,0.37060561,0.28213764,0.19092299,-0.69248948,-0.33514160,-0.05760477,-0.21505948,-0.13306675,-0.24477297,-0.14610674,0.02297456
-0.71635385,-2.55616314,2.01681889,-2.46871140,-1.35972509,-0.63054964,0.03741722,-0.06781771,0.33385024,-0.35182077,-0.19755585,0.04467801,0.16158373,0.12274218,0.12798033,-0.12268730,0.06015710,-0.04420419,0.00408702,-0.05176890
-1.43940773,0.03059781,-2.23682373,3.35385531,-0.11823115,0.10084389,-0.28719238,0.00395126,0.21950996,0.22071971,0.26334922,-0.07805114,-0.10843222,-0.12195832,-0.31153083,0.04355783,0.01192192,-0.03626383,0.06465962,0.01467061
1.41995087,5.69971479,2.71707490,-0.21141837,1.40931000,-0.01195943,-0.06703274,0.11157717,-0.29339300,-0.20405630,-0.10854495,0.05604305,-0.10405901,0.07242282,0.05399478,0.14092684,0.04687374,0.15273871,0.05229316,0.00373624
-0.74823715,-3.16996186,-2.57452511,-0.10683397,-3.15051594,-0.07656939,-0.05187499,-0.20840298,0.27532477,0.14428015,-0.11684608,0.06732261,0.13271575,0.13204301,0.07839006,-0.34685063,-0.10504066,-0.02192277,0.10505667,0.12925843
-5.99305708,0.81684746,-0.73703449,-1.81586681,0.57509098,0.04331278,0.42924703,-0.00591452,-0.14119084,0.17892320,0.07834959,0.13612182,-0.03315230,0.17454469,0.18311136,-0.02405658,-0.06215812,0.04000240,0.00032688,-0.01431159
4.12909231,-4.79655284,-0.10078828,3.95496723,-0.90166420,0.00723184,-0.56021478,0.21096587,0.48137687,-0.16832464,0.04282687,-0.06270861,0.30893648,-0.08624138,0.06576688,0.11349911,-0.14464527,0.09548819,-0.27457107,-0.08664516
-2.63231062,-2.29726700,1.05553420,2.55546624,-1.08663457,-0.13456161,-0.08872083,0.01562726,0.03699099,0.04142264,-0.20882989,0.01416599,0.14747264,0.20363435,-0.07146676,-0.08336859,0.05543718,-0.02831332,-0.03102729,-0.00919634
4.10998812,5.86514559,0.30562842,-0.28955334,0.98584923,-1.08405164,0.11082769,0.00858409,0.33017665,-0.35239328,0.19945892,0.11155907,-0.12040353,-0.09767932,0.01658210,0.03631989,-0.08924070,-0.01339185,0.07865266,-0.02586082
6.35153879,4.26781811,2.97540944,-3.21114933,-3.15329223,0.72782185,0.57846270,-0.29544328,-0.31587474,-0.38996600,0.06330627,0.09972119,-0.17433969,0.23255651,-0.17084127,0.06378578,-0.03273240,-0.12457904,-0.08022186,0.09142932
-2.76045393,-0.27013903,-2.84977884,-0.19781019,2.71343912,0.16705399,-0.23577073,0.24794074,0.15163278,0.35958404,-0.21144028,0.02250308,-0.24460634,-0.00935144,0.02387648,0.09447591,0.03521133,-0.18005454,0.03926513,-0.06723176
-1.95676815,4.92360259,0.67385455,0.47253487,0.82909970,-0.01433088,-0.04596216,0.05040238,-0.06600574,0.02845211,-0.20197598,0.17052475,-0.02038556,-0.23008435,0.08126033,-0.01365360,0.04942095,0.18113636,0.04852144,-0.00264928
0.71903643,-7.36599252,2.74351065,3.44987259,-2.26387281,-0.19556633,0.22534488,-0.31095136,0.27681199,0.07856219,0.07357534,0.16808559,0.42639070,0.21270639,0.07170929,0.12154969,0.09190550,-0.15442963,0.27155387,-0.11635057
-2.55318540,-0.47962512,1.63468065,-3.29730402,-0.12073916,0.12446200,0.13842736,0.25433327,-0.35140500,-0.12904934,0.03412783,-0.23891211,-0.07682188,0.15982099,0.03744993,0.12218467,-0.07140349,-0.01403009,0.03517116,-0.03996595
10.05709557,6.96209074,-2.57841902,1.02046001,1.47489917,-0.22089331,0.09213795,0.25686100,0.12620566,0.51245581,0.02818309,0.36929478,0.08429961,0.35141849,-0.17930520,-0.06321499,0.04955776,-0.00816618,0.06191770,-0.17697074
-3.82122387,-0.36224342,0.41808151,4.06264006,-4.18563731,0.12208000,-0.10906674,0.38234849,-0.46483362,0.35183599,0.39321985,-0.17313532,-0.22251434,0.14945402,0.12218387,0.02182653,0.04377331,-0.10067218,-0.15726329,0.09294266
3.58022689,-1.31901673,-3.05223414,-1.05178108,3.13209560,0.32872705,0.08795499,-0.08819501,0.42414727,-0.00453803,0.44650276,-0.41207212,-0.17855576,0.06189820,0.04744825,0.05964590,0.09983066,-0.04471783,-0.03471877,0.05194186
5.59453017,-6.65624642,4.31484111,-4.55699040,-3.99784356,-0.47053671,-0.46207117,-0.20307892,0.54687216,-0.07948215,-0.52382883,0.27007728,0.20981311,-0.32154707,0.06302723,0.00277022,0.27648612,0.06472562,0.05030220,0.10605729
-6.32914247,2.15312537,-1.47041300,0.32738620,2.01962059,-0.14143759,-0.08731520,-0.11864666,0.08611050,0.37560481,0.04869239,0.26750968,-0.04339042,-0.02538940,0.04522954,0.19008370,-0.00040134,-0.01690349,-0.01433012,0.00282348
-1.13669548,1.10454587,2.59506708,0.39700847,0.58661732,-0.61998013,-0.14914451,0.53988341,-0.21041224,-0.47599525,-0.13057221,-0.08975066,-0.20187642,0.01834772,-0.10036207,0.07233214,0.06455042,0.09816241,-0.01643517,0.00381666
2.48582779,0.98045230,-5.35302834,-2.09569844,0.26192714,0.36090934,0.13270842,-0.02609492,0.40360176,-0.11602095,0.39762727,-0.03128707,0.34876723,-0.15840055,0.12381903,0.06191813,-0.07873703,0.06870033,-0.05724545,-0.01407838
-2.36170424,-0.45496449,0.61790827,1.99372542,-1.66203210,0.31074720,0.37929559,-0.19283891,-0.06374717,0.01599469,-0.09143048,-0.13433944,0.02038961,0.02179609,-0.10700447,-0.13824165,0.07106796,-0.00005038,0.10461932,0.08689298
-4.34541301,0.39450771,0.06684865,0.76779950,0.83154449,-0.33432711,-0.33012854,-0.05817068,0.15808775,0.06805803,-0.10874655,0.12939556,0.15516811,0.08096192,0.01284370,-0.01045503,-0.01865267,-0.01888200,-0.07229280,-0.03333977
-2.19628753,1.28323855,1.14265922,0.55408474,0.57280429,0.38305627,0.18384946,-0.10462322,0.05950629,-0.04532090,-0.44784561,-0.05877293,0.16785926,-0.07962401,0.10761830,-0.02903597,0.07330468,0.09288936,-0.06949218,-0.01861167
